Date,Date Label,County,Cases,Deaths
7/14/2020,7/15/2020,Van Buren,248,8
7/14/2020,7/15/2020,Washtenaw,1715,108
7/14/2020,7/15/2020,Wayne,11186,1183
7/14/2020,7/15/2020,Wexford,43,4
7/15/2020,7/16/2020,Alcona,21,1
7/15/2020,7/16/2020,Alger,4,0
7/15/2020,7/16/2020,Allegan,356,7
7/15/2020,7/16/2020,Alpena,111,12
7/15/2020,7/16/2020,Antrim,25,0
7/15/2020,7/16/2020,Arenac,34,2
7/15/2020,7/16/2020,Baraga,5,0
7/15/2020,7/16/2020,Barry,117,2
7/15/2020,7/16/2020,Bay,400,31
7/15/2020,7/16/2020,Benzie,14,1
7/15/2020,7/16/2020,Berrien,875,61
7/15/2020,7/16/2020,Branch,262,2
7/15/2020,7/16/2020,Calhoun,557,38
7/15/2020,7/16/2020,Cass,191,6
7/15/2020,7/16/2020,Charlevoix,38,2
7/15/2020,7/16/2020,Cheboygan,24,2
7/15/2020,7/16/2020,Chippewa,19,0
7/15/2020,7/16/2020,Clare,34,3
7/15/2020,7/16/2020,Clinton,252,12
7/15/2020,7/16/2020,Crawford,79,5
7/15/2020,7/16/2020,Delta,30,3
7/15/2020,7/16/2020,Detroit City,12052,1458
7/15/2020,7/16/2020,Dickinson,20,2
7/15/2020,7/16/2020,Eaton,289,7
7/15/2020,7/16/2020,Emmet,37,2
7/15/2020,7/16/2020,FCI,183,5
7/15/2020,7/16/2020,Genesee,2370,266
7/15/2020,7/16/2020,Gladwin,29,1
7/15/2020,7/16/2020,Gogebic,17,1
7/15/2020,7/16/2020,Grand Traverse,101,5
7/15/2020,7/16/2020,Gratiot,97,14
7/15/2020,7/16/2020,Hillsdale,198,25
7/15/2020,7/16/2020,Houghton,26,0
7/15/2020,7/16/2020,Huron,75,3
7/15/2020,7/16/2020,Ingham,1167,29
7/15/2020,7/16/2020,Ionia,191,5
7/15/2020,7/16/2020,Iosco,105,10
7/15/2020,7/16/2020,Iron,8,1
7/15/2020,7/16/2020,Isabella,147,8
7/15/2020,7/16/2020,Jackson,537,31
7/15/2020,7/16/2020,Kalamazoo,1182,70
7/15/2020,7/16/2020,Kalkaska,30,3
7/15/2020,7/16/2020,Kent,5554,142
7/15/2020,7/16/2020,Keweenaw,2,0
7/15/2020,7/16/2020,Lake,12,0
7/15/2020,7/16/2020,Lapeer,275,31
7/15/2020,7/16/2020,Leelanau,45,0
7/15/2020,7/16/2020,Lenawee,253,11
7/15/2020,7/16/2020,Livingston,504,27
7/15/2020,7/16/2020,Luce,3,0
7/15/2020,7/16/2020,MDOC,4113,68
7/15/2020,7/16/2020,Mackinac,9,0
7/15/2020,7/16/2020,Macomb,7783,892
7/15/2020,7/16/2020,Manistee,27,0
7/15/2020,7/16/2020,Marquette,94,11
7/15/2020,7/16/2020,Mason,72,0
7/15/2020,7/16/2020,Mecosta,38,2
7/15/2020,7/16/2020,Menominee,48,0
7/15/2020,7/16/2020,Midland,153,9
7/15/2020,7/16/2020,Missaukee,25,1
7/15/2020,7/16/2020,Monroe,597,22
7/15/2020,7/16/2020,Montcalm,121,1
7/15/2020,7/16/2020,Montmorency,7,0
7/15/2020,7/16/2020,Muskegon,938,54
7/15/2020,7/16/2020,Newaygo,196,0
7/15/2020,7/16/2020,Oakland,9822,1069
7/15/2020,7/16/2020,Oceana,398,5
7/15/2020,7/16/2020,Ogemaw,34,2
7/15/2020,7/16/2020,Ontonagon,1,0
7/15/2020,7/16/2020,Osceola,47,0
7/15/2020,7/16/2020,Oscoda,17,1
7/15/2020,7/16/2020,Otsego,108,10
7/15/2020,7/16/2020,Ottawa,1282,48
7/15/2020,7/16/2020,Out of State,56,0
7/15/2020,7/16/2020,Presque Isle,13,0
7/15/2020,7/16/2020,Roscommon,34,0
7/15/2020,7/16/2020,Saginaw,1385,122
7/15/2020,7/16/2020,Sanilac,55,5
7/15/2020,7/16/2020,Schoolcraft,7,0
7/15/2020,7/16/2020,Shiawassee,260,27
7/15/2020,7/16/2020,St. Clair,529,52
7/15/2020,7/16/2020,St. Joseph,357,5
7/15/2020,7/16/2020,Tuscola,234,27
7/15/2020,7/16/2020,Unknown,5,0
7/15/2020,7/16/2020,Van Buren,254,8
7/15/2020,7/16/2020,Washtenaw,1749,109
7/15/2020,7/16/2020,Wayne,11328,1184
7/15/2020,7/16/2020,Wexford,44,4
7/16/2020,7/17/2020,Alcona,20,1
7/16/2020,7/17/2020,Alger,3,0
7/16/2020,7/17/2020,Allegan,358,7
7/16/2020,7/17/2020,Alpena,111,13
7/16/2020,7/17/2020,Antrim,25,0
7/16/2020,7/17/2020,Arenac,34,2
7/16/2020,7/17/2020,Baraga,5,0
7/16/2020,7/17/2020,Barry,120,2
7/16/2020,7/17/2020,Bay,412,31
7/16/2020,7/17/2020,Benzie,15,1
7/16/2020,7/17/2020,Berrien,883,61
7/16/2020,7/17/2020,Branch,265,2
7/16/2020,7/17/2020,Calhoun,562,38
7/16/2020,7/17/2020,Cass,192,7
7/16/2020,7/17/2020,Charlevoix,35,2
7/16/2020,7/17/2020,Cheboygan,24,2
7/16/2020,7/17/2020,Chippewa,19,0
7/16/2020,7/17/2020,Clare,34,3
7/16/2020,7/17/2020,Clinton,259,12
7/16/2020,7/17/2020,Crawford,79,5
7/16/2020,7/17/2020,Delta,34,3
7/16/2020,7/17/2020,Detroit City,12107,1461
7/16/2020,7/17/2020,Dickinson,24,2
7/16/2020,7/17/2020,Eaton,290,7
7/16/2020,7/17/2020,Emmet,41,2
7/16/2020,7/17/2020,FCI,183,5
7/16/2020,7/17/2020,Genesee,2389,267
7/16/2020,7/17/2020,Gladwin,29,1
7/16/2020,7/17/2020,Gogebic,20,1
7/16/2020,7/17/2020,Grand Traverse,106,5
7/16/2020,7/17/2020,Gratiot,100,14
7/16/2020,7/17/2020,Hillsdale,200,25
7/16/2020,7/17/2020,Houghton,26,0
7/16/2020,7/17/2020,Huron,77,3
7/16/2020,7/17/2020,Ingham,1189,29
7/16/2020,7/17/2020,Ionia,194,5
7/16/2020,7/17/2020,Iosco,105,10
7/16/2020,7/17/2020,Iron,8,1
7/16/2020,7/17/2020,Isabella,152,8
7/16/2020,7/17/2020,Jackson,542,31
7/16/2020,7/17/2020,Kalamazoo,1191,71
7/16/2020,7/17/2020,Kalkaska,29,3
7/16/2020,7/17/2020,Kent,5610,142
7/16/2020,7/17/2020,Keweenaw,2,0
7/16/2020,7/17/2020,Lake,12,0
7/16/2020,7/17/2020,Lapeer,275,31
7/16/2020,7/17/2020,Leelanau,47,0
7/16/2020,7/17/2020,Lenawee,254,11
7/16/2020,7/17/2020,Livingston,513,27
7/16/2020,7/17/2020,Luce,3,0
7/16/2020,7/17/2020,MDOC,4115,68
7/16/2020,7/17/2020,Mackinac,9,0
7/16/2020,7/17/2020,Macomb,7844,895
7/16/2020,7/17/2020,Manistee,27,0
7/16/2020,7/17/2020,Marquette,95,11
7/16/2020,7/17/2020,Mason,71,0
7/16/2020,7/17/2020,Mecosta,38,2
7/16/2020,7/17/2020,Menominee,49,0
7/16/2020,7/17/2020,Midland,161,9
7/16/2020,7/17/2020,Missaukee,25,1
7/16/2020,7/17/2020,Monroe,603,22
7/16/2020,7/17/2020,Montcalm,126,1
7/16/2020,7/17/2020,Montmorency,8,0
7/16/2020,7/17/2020,Muskegon,953,54
7/16/2020,7/17/2020,Newaygo,196,0
7/16/2020,7/17/2020,Oakland,9931,1072
7/16/2020,7/17/2020,Oceana,401,5
7/16/2020,7/17/2020,Ogemaw,34,2
7/16/2020,7/17/2020,Ontonagon,1,0
7/16/2020,7/17/2020,Osceola,52,0
7/16/2020,7/17/2020,Oscoda,17,1
7/16/2020,7/17/2020,Otsego,109,10
7/16/2020,7/17/2020,Ottawa,1297,48
7/16/2020,7/17/2020,Out of State,76,0
7/16/2020,7/17/2020,Presque Isle,13,0
7/16/2020,7/17/2020,Roscommon,37,0
7/16/2020,7/17/2020,Saginaw,1410,122
7/16/2020,7/17/2020,Sanilac,54,5
7/16/2020,7/17/2020,Schoolcraft,7,0
7/16/2020,7/17/2020,Shiawassee,263,27
7/16/2020,7/17/2020,St. Clair,531,52
7/16/2020,7/17/2020,St. Joseph,361,5
7/16/2020,7/17/2020,Tuscola,235,27
7/16/2020,7/17/2020,Unknown,2,0
7/16/2020,7/17/2020,Van Buren,254,8
7/16/2020,7/17/2020,Washtenaw,1777,109
7/16/2020,7/17/2020,Wayne,11409,1187
7/16/2020,7/17/2020,Wexford,44,4
7/17/2020,7/18/2020,Alcona,21,1
7/17/2020,7/18/2020,Alger,3,0
7/17/2020,7/18/2020,Allegan,362,7
7/17/2020,7/18/2020,Alpena,111,13
7/17/2020,7/18/2020,Antrim,26,0
7/17/2020,7/18/2020,Arenac,34,2
7/17/2020,7/18/2020,Baraga,5,0
7/17/2020,7/18/2020,Barry,122,2
7/17/2020,7/18/2020,Bay,417,31
7/17/2020,7/18/2020,Benzie,18,1
7/17/2020,7/18/2020,Berrien,909,61
7/17/2020,7/18/2020,Branch,266,2
7/17/2020,7/18/2020,Calhoun,569,38
7/17/2020,7/18/2020,Cass,197,7
7/17/2020,7/18/2020,Charlevoix,36,2
7/17/2020,7/18/2020,Cheboygan,25,2
7/17/2020,7/18/2020,Chippewa,19,0
7/17/2020,7/18/2020,Clare,36,3
7/17/2020,7/18/2020,Clinton,264,12
7/17/2020,7/18/2020,Crawford,81,5
7/17/2020,7/18/2020,Delta,34,3
7/17/2020,7/18/2020,Detroit City,12136,1463
7/17/2020,7/18/2020,Dickinson,24,2
7/17/2020,7/18/2020,Eaton,294,7
7/17/2020,7/18/2020,Emmet,40,2
7/17/2020,7/18/2020,FCI,183,5
7/17/2020,7/18/2020,Genesee,2407,267
7/17/2020,7/18/2020,Gladwin,29,1
7/17/2020,7/18/2020,Gogebic,20,1
7/17/2020,7/18/2020,Grand Traverse,109,5
7/17/2020,7/18/2020,Gratiot,104,14
7/17/2020,7/18/2020,Hillsdale,203,25
7/17/2020,7/18/2020,Houghton,27,0
7/17/2020,7/18/2020,Huron,77,3
7/17/2020,7/18/2020,Ingham,1212,29
7/17/2020,7/18/2020,Ionia,198,5
7/17/2020,7/18/2020,Iosco,105,10
7/17/2020,7/18/2020,Iron,8,1
7/17/2020,7/18/2020,Isabella,155,8
7/17/2020,7/18/2020,Jackson,543,31
7/17/2020,7/18/2020,Kalamazoo,1208,71
7/17/2020,7/18/2020,Kalkaska,31,3
7/17/2020,7/18/2020,Kent,5685,143
7/17/2020,7/18/2020,Keweenaw,2,0
7/17/2020,7/18/2020,Lake,12,0
7/17/2020,7/18/2020,Lapeer,277,31
7/17/2020,7/18/2020,Leelanau,47,0
7/17/2020,7/18/2020,Lenawee,263,11
7/17/2020,7/18/2020,Livingston,528,27
7/17/2020,7/18/2020,Luce,3,0
7/17/2020,7/18/2020,MDOC,4116,68
7/17/2020,7/18/2020,Mackinac,9,0
7/17/2020,7/18/2020,Macomb,7906,895
7/17/2020,7/18/2020,Manistee,27,0
7/17/2020,7/18/2020,Marquette,96,11
7/17/2020,7/18/2020,Mason,73,0
7/17/2020,7/18/2020,Mecosta,38,2
7/17/2020,7/18/2020,Menominee,50,0
7/17/2020,7/18/2020,Midland,165,9
7/17/2020,7/18/2020,Missaukee,25,1
7/17/2020,7/18/2020,Monroe,610,22
7/17/2020,7/18/2020,Montcalm,130,1
7/17/2020,7/18/2020,Montmorency,8,0
7/17/2020,7/18/2020,Muskegon,967,54
7/17/2020,7/18/2020,Newaygo,202,0
7/17/2020,7/18/2020,Oakland,10016,1073
7/17/2020,7/18/2020,Oceana,406,5
7/17/2020,7/18/2020,Ogemaw,36,2
7/17/2020,7/18/2020,Ontonagon,1,0
7/17/2020,7/18/2020,Osceola,54,0
7/17/2020,7/18/2020,Oscoda,17,1
7/17/2020,7/18/2020,Otsego,109,10
7/17/2020,7/18/2020,Ottawa,1314,48
7/17/2020,7/18/2020,Out of State,59,0
7/17/2020,7/18/2020,Presque Isle,13,0
7/17/2020,7/18/2020,Roscommon,38,0
7/17/2020,7/18/2020,Saginaw,1433,122
7/17/2020,7/18/2020,Sanilac,59,5
7/17/2020,7/18/2020,Schoolcraft,7,0
7/17/2020,7/18/2020,Shiawassee,264,27
7/17/2020,7/18/2020,St. Clair,543,52
7/17/2020,7/18/2020,St. Joseph,366,6
7/17/2020,7/18/2020,Tuscola,235,27
7/17/2020,7/18/2020,Unknown,7,0
7/17/2020,7/18/2020,Van Buren,257,8
7/17/2020,7/18/2020,Washtenaw,1824,109
7/17/2020,7/18/2020,Wayne,11493,1189
7/17/2020,7/18/2020,Wexford,44,4
7/18/2020,7/19/2020,Alcona,22,1
7/18/2020,7/19/2020,Alger,3,0
7/18/2020,7/19/2020,Allegan,369,7
7/18/2020,7/19/2020,Alpena,111,13
7/18/2020,7/19/2020,Antrim,26,0
7/18/2020,7/19/2020,Arenac,35,3
7/18/2020,7/19/2020,Baraga,5,0
7/18/2020,7/19/2020,Barry,125,2
7/18/2020,7/19/2020,Bay,424,31
7/18/2020,7/19/2020,Benzie,19,1
7/18/2020,7/19/2020,Berrien,926,61
7/18/2020,7/19/2020,Branch,268,2
7/18/2020,7/19/2020,Calhoun,576,38
7/18/2020,7/19/2020,Cass,197,7
7/18/2020,7/19/2020,Charlevoix,36,2
7/18/2020,7/19/2020,Cheboygan,25,2
7/18/2020,7/19/2020,Chippewa,20,0
7/18/2020,7/19/2020,Clare,36,3
7/18/2020,7/19/2020,Clinton,270,12
7/18/2020,7/19/2020,Crawford,80,5
7/18/2020,7/19/2020,Delta,34,3
7/18/2020,7/19/2020,Detroit City,12167,1468
7/18/2020,7/19/2020,Dickinson,26,2
7/18/2020,7/19/2020,Eaton,299,7
7/18/2020,7/19/2020,Emmet,40,2
7/18/2020,7/19/2020,FCI,183,5
7/18/2020,7/19/2020,Genesee,2438,267
7/18/2020,7/19/2020,Gladwin,29,1
7/18/2020,7/19/2020,Gogebic,27,1
7/18/2020,7/19/2020,Grand Traverse,111,5
7/18/2020,7/19/2020,Gratiot,104,14
7/18/2020,7/19/2020,Hillsdale,202,25
7/18/2020,7/19/2020,Houghton,28,0
7/18/2020,7/19/2020,Huron,82,3
7/18/2020,7/19/2020,Ingham,1223,29
7/18/2020,7/19/2020,Ionia,199,5
7/18/2020,7/19/2020,Iosco,105,10
7/18/2020,7/19/2020,Iron,9,1
7/18/2020,7/19/2020,Isabella,158,8
7/18/2020,7/19/2020,Jackson,554,31
7/18/2020,7/19/2020,Kalamazoo,1221,71
7/18/2020,7/19/2020,Kalkaska,32,3
7/18/2020,7/19/2020,Kent,5744,144
7/18/2020,7/19/2020,Keweenaw,2,0
7/18/2020,7/19/2020,Lake,12,0
7/18/2020,7/19/2020,Lapeer,277,31
7/18/2020,7/19/2020,Leelanau,48,0
7/18/2020,7/19/2020,Lenawee,270,11
7/18/2020,7/19/2020,Livingston,535,27
7/18/2020,7/19/2020,Luce,3,0
7/18/2020,7/19/2020,MDOC,4116,68
7/18/2020,7/19/2020,Mackinac,9,0
7/18/2020,7/19/2020,Macomb,7960,896
7/18/2020,7/19/2020,Manistee,27,0
7/18/2020,7/19/2020,Marquette,96,11
7/18/2020,7/19/2020,Mason,73,0
7/18/2020,7/19/2020,Mecosta,40,2
7/18/2020,7/19/2020,Menominee,50,0
7/18/2020,7/19/2020,Midland,168,9
7/18/2020,7/19/2020,Missaukee,25,1
7/18/2020,7/19/2020,Monroe,624,21
7/18/2020,7/19/2020,Montcalm,133,1
7/18/2020,7/19/2020,Montmorency,7,0
7/18/2020,7/19/2020,Muskegon,984,55
7/18/2020,7/19/2020,Newaygo,210,0
7/18/2020,7/19/2020,Oakland,10081,1073
7/18/2020,7/19/2020,Oceana,416,5
7/18/2020,7/19/2020,Ogemaw,36,2
7/18/2020,7/19/2020,Ontonagon,1,0
7/18/2020,7/19/2020,Osceola,55,0
7/18/2020,7/19/2020,Oscoda,17,1
7/18/2020,7/19/2020,Otsego,109,10
7/18/2020,7/19/2020,Ottawa,1338,48
7/18/2020,7/19/2020,Out of State,87,0
7/18/2020,7/19/2020,Presque Isle,13,0
7/18/2020,7/19/2020,Roscommon,38,0
7/18/2020,7/19/2020,Saginaw,1471,122
7/18/2020,7/19/2020,Sanilac,62,5
7/18/2020,7/19/2020,Schoolcraft,7,0
7/18/2020,7/19/2020,Shiawassee,267,27
7/18/2020,7/19/2020,St. Clair,545,52
7/18/2020,7/19/2020,St. Joseph,378,6
7/18/2020,7/19/2020,Tuscola,236,27
7/18/2020,7/19/2020,Unknown,2,0
7/18/2020,7/19/2020,Van Buren,263,8
7/18/2020,7/19/2020,Washtenaw,1874,109
7/18/2020,7/19/2020,Wayne,11583,1190
7/18/2020,7/19/2020,Wexford,44,4
7/19/2020,7/20/2020,Alcona,21,1
7/19/2020,7/20/2020,Alger,3,0
7/19/2020,7/20/2020,Allegan,378,7
7/19/2020,7/20/2020,Alpena,111,13
7/19/2020,7/20/2020,Antrim,27,0
7/19/2020,7/20/2020,Arenac,35,3
7/19/2020,7/20/2020,Baraga,5,0
7/19/2020,7/20/2020,Barry,129,2
7/19/2020,7/20/2020,Bay,433,31
7/19/2020,7/20/2020,Benzie,20,1
7/19/2020,7/20/2020,Berrien,941,61
7/19/2020,7/20/2020,Branch,268,2
7/19/2020,7/20/2020,Calhoun,577,38
7/19/2020,7/20/2020,Cass,199,7
7/19/2020,7/20/2020,Charlevoix,36,2
7/19/2020,7/20/2020,Cheboygan,25,2
7/19/2020,7/20/2020,Chippewa,20,0
7/19/2020,7/20/2020,Clare,36,3
7/19/2020,7/20/2020,Clinton,271,12
7/19/2020,7/20/2020,Crawford,80,5
7/19/2020,7/20/2020,Delta,37,3
7/19/2020,7/20/2020,Detroit City,12191,1468
7/19/2020,7/20/2020,Dickinson,30,2
7/19/2020,7/20/2020,Eaton,298,7
7/19/2020,7/20/2020,Emmet,40,2
7/19/2020,7/20/2020,FCI,183,5
7/19/2020,7/20/2020,Genesee,2449,267
7/19/2020,7/20/2020,Gladwin,30,1
7/19/2020,7/20/2020,Gogebic,33,1
7/19/2020,7/20/2020,Grand Traverse,112,5
7/19/2020,7/20/2020,Gratiot,104,14
7/19/2020,7/20/2020,Hillsdale,203,25
7/19/2020,7/20/2020,Houghton,28,0
7/19/2020,7/20/2020,Huron,82,3
7/19/2020,7/20/2020,Ingham,1245,29
7/19/2020,7/20/2020,Ionia,200,5
7/19/2020,7/20/2020,Iosco,105,10
7/19/2020,7/20/2020,Iron,9,1
7/19/2020,7/20/2020,Isabella,159,8
7/19/2020,7/20/2020,Jackson,560,31
7/19/2020,7/20/2020,Kalamazoo,1231,72
7/19/2020,7/20/2020,Kalkaska,32,3
7/19/2020,7/20/2020,Kent,5796,144
7/19/2020,7/20/2020,Keweenaw,2,0
7/19/2020,7/20/2020,Lake,12,0
7/19/2020,7/20/2020,Lapeer,277,31
7/19/2020,7/20/2020,Leelanau,51,0
7/19/2020,7/20/2020,Lenawee,275,11
7/19/2020,7/20/2020,Livingston,540,27
7/19/2020,7/20/2020,Luce,3,0
7/19/2020,7/20/2020,MDOC,4116,68
7/19/2020,7/20/2020,Mackinac,9,0
7/19/2020,7/20/2020,Macomb,8042,896
7/19/2020,7/20/2020,Manistee,28,0
7/19/2020,7/20/2020,Marquette,98,11
7/19/2020,7/20/2020,Mason,74,0
7/19/2020,7/20/2020,Mecosta,41,2
7/19/2020,7/20/2020,Menominee,51,0
7/19/2020,7/20/2020,Midland,169,9
7/19/2020,7/20/2020,Missaukee,26,1
7/19/2020,7/20/2020,Monroe,633,21
7/19/2020,7/20/2020,Montcalm,136,1
7/19/2020,7/20/2020,Montmorency,7,0
7/19/2020,7/20/2020,Muskegon,998,55
7/19/2020,7/20/2020,Newaygo,211,0
7/19/2020,7/20/2020,Oakland,10149,1073
7/19/2020,7/20/2020,Oceana,419,5
7/19/2020,7/20/2020,Ogemaw,35,2
7/19/2020,7/20/2020,Ontonagon,1,0
7/19/2020,7/20/2020,Osceola,55,0
7/19/2020,7/20/2020,Oscoda,17,1
7/19/2020,7/20/2020,Otsego,109,10
7/19/2020,7/20/2020,Ottawa,1366,48
7/19/2020,7/20/2020,Out of State,105,0
7/19/2020,7/20/2020,Presque Isle,13,0
7/19/2020,7/20/2020,Roscommon,39,0
7/19/2020,7/20/2020,Saginaw,1483,122
7/19/2020,7/20/2020,Sanilac,64,5
7/19/2020,7/20/2020,Schoolcraft,7,0
7/19/2020,7/20/2020,Shiawassee,270,27
7/19/2020,7/20/2020,St. Clair,549,52
7/19/2020,7/20/2020,St. Joseph,389,6
7/19/2020,7/20/2020,Tuscola,239,27
7/19/2020,7/20/2020,Unknown,2,0
7/19/2020,7/20/2020,Van Buren,268,8
7/19/2020,7/20/2020,Washtenaw,1833,109
7/19/2020,7/20/2020,Wayne,11636,1191
7/19/2020,7/20/2020,Wexford,44,4
7/20/2020,7/21/2020,Alcona,22,1
7/20/2020,7/21/2020,Alger,3,0
7/20/2020,7/21/2020,Allegan,388,7
7/20/2020,7/21/2020,Alpena,111,13
7/20/2020,7/21/2020,Antrim,27,0
7/20/2020,7/21/2020,Arenac,35,3
7/20/2020,7/21/2020,Baraga,5,0
7/20/2020,7/21/2020,Barry,131,2
7/20/2020,7/21/2020,Bay,435,31
7/20/2020,7/21/2020,Benzie,20,1
7/20/2020,7/21/2020,Berrien,958,61
7/20/2020,7/21/2020,Branch,270,2
7/20/2020,7/21/2020,Calhoun,581,38
7/20/2020,7/21/2020,Cass,210,7
7/20/2020,7/21/2020,Charlevoix,36,2
7/20/2020,7/21/2020,Cheboygan,25,2
7/20/2020,7/21/2020,Chippewa,21,0
7/20/2020,7/21/2020,Clare,37,3
7/20/2020,7/21/2020,Clinton,275,12
7/20/2020,7/21/2020,Crawford,80,5
7/20/2020,7/21/2020,Delta,39,3
7/20/2020,7/21/2020,Detroit City,12223,1468
7/20/2020,7/21/2020,Dickinson,30,2
7/20/2020,7/21/2020,Eaton,304,7
7/20/2020,7/21/2020,Emmet,41,2
7/20/2020,7/21/2020,FCI,184,5
7/20/2020,7/21/2020,Genesee,2476,267
7/20/2020,7/21/2020,Gladwin,30,1
7/20/2020,7/21/2020,Gogebic,34,1
7/20/2020,7/21/2020,Grand Traverse,119,5
7/20/2020,7/21/2020,Gratiot,108,14
7/20/2020,7/21/2020,Hillsdale,204,25
7/20/2020,7/21/2020,Houghton,28,0
7/20/2020,7/21/2020,Huron,87,3
7/20/2020,7/21/2020,Ingham,1240,29
7/20/2020,7/21/2020,Ionia,202,5
7/20/2020,7/21/2020,Iosco,106,10
7/20/2020,7/21/2020,Iron,10,1
7/20/2020,7/21/2020,Isabella,161,8
7/20/2020,7/21/2020,Jackson,562,31
7/20/2020,7/21/2020,Kalamazoo,1250,73
7/20/2020,7/21/2020,Kalkaska,32,4
7/20/2020,7/21/2020,Kent,5815,145
7/20/2020,7/21/2020,Keweenaw,2,0
7/20/2020,7/21/2020,Lake,13,0
7/20/2020,7/21/2020,Lapeer,279,31
7/20/2020,7/21/2020,Leelanau,53,0
7/20/2020,7/21/2020,Lenawee,284,11
7/20/2020,7/21/2020,Livingston,542,27
7/20/2020,7/21/2020,Luce,3,0
7/20/2020,7/21/2020,MDOC,4117,68
7/20/2020,7/21/2020,Mackinac,10,0
7/20/2020,7/21/2020,Macomb,8107,897
7/20/2020,7/21/2020,Manistee,29,0
7/20/2020,7/21/2020,Marquette,99,11
7/20/2020,7/21/2020,Mason,81,0
7/20/2020,7/21/2020,Mecosta,40,2
7/20/2020,7/21/2020,Menominee,52,0
7/20/2020,7/21/2020,Midland,173,9
7/20/2020,7/21/2020,Missaukee,26,1
7/20/2020,7/21/2020,Monroe,637,21
7/20/2020,7/21/2020,Montcalm,140,1
7/20/2020,7/21/2020,Montmorency,7,0
7/20/2020,7/21/2020,Muskegon,1002,55
7/20/2020,7/21/2020,Newaygo,217,0
7/20/2020,7/21/2020,Oakland,10192,1076
7/20/2020,7/21/2020,Oceana,420,5
7/20/2020,7/21/2020,Ogemaw,35,2
7/20/2020,7/21/2020,Ontonagon,1,0
7/20/2020,7/21/2020,Osceola,57,0
7/20/2020,7/21/2020,Oscoda,17,1
7/20/2020,7/21/2020,Otsego,109,10
7/20/2020,7/21/2020,Ottawa,1381,48
7/20/2020,7/21/2020,Out of State,117,0
7/20/2020,7/21/2020,Presque Isle,13,0
7/20/2020,7/21/2020,Roscommon,39,0
7/20/2020,7/21/2020,Saginaw,1505,122
7/20/2020,7/21/2020,Sanilac,70,5
7/20/2020,7/21/2020,Schoolcraft,7,0
7/20/2020,7/21/2020,Shiawassee,271,27
7/20/2020,7/21/2020,St. Clair,555,52
7/20/2020,7/21/2020,St. Joseph,397,6
7/20/2020,7/21/2020,Tuscola,239,27
7/20/2020,7/21/2020,Unknown,4,0
7/20/2020,7/21/2020,Van Buren,277,8
7/20/2020,7/21/2020,Washtenaw,1848,109
7/20/2020,7/21/2020,Wayne,11686,1191
7/20/2020,7/21/2020,Wexford,44,4
7/21/2020,7/22/2020,Alcona,23,1
7/21/2020,7/22/2020,Alger,3,0
7/21/2020,7/22/2020,Allegan,392,7
7/21/2020,7/22/2020,Alpena,111,13
7/21/2020,7/22/2020,Antrim,27,0
7/21/2020,7/22/2020,Arenac,35,2
7/21/2020,7/22/2020,Baraga,5,0
7/21/2020,7/22/2020,Barry,131,2
7/21/2020,7/22/2020,Bay,436,31
7/21/2020,7/22/2020,Benzie,20,1
7/21/2020,7/22/2020,Berrien,978,61
7/21/2020,7/22/2020,Branch,270,2
7/21/2020,7/22/2020,Calhoun,588,38
7/21/2020,7/22/2020,Cass,211,8
7/21/2020,7/22/2020,Charlevoix,37,2
7/21/2020,7/22/2020,Cheboygan,25,2
7/21/2020,7/22/2020,Chippewa,21,0
7/21/2020,7/22/2020,Clare,37,3
7/21/2020,7/22/2020,Clinton,276,12
7/21/2020,7/22/2020,Crawford,80,5
7/21/2020,7/22/2020,Delta,41,3
7/21/2020,7/22/2020,Detroit City,12267,1468
7/21/2020,7/22/2020,Dickinson,34,2
7/21/2020,7/22/2020,Eaton,309,7
7/21/2020,7/22/2020,Emmet,41,2
7/21/2020,7/22/2020,FCI,184,5
7/21/2020,7/22/2020,Genesee,2501,268
7/21/2020,7/22/2020,Gladwin,30,2
7/21/2020,7/22/2020,Gogebic,41,1
7/21/2020,7/22/2020,Grand Traverse,124,5
7/21/2020,7/22/2020,Gratiot,109,15
7/21/2020,7/22/2020,Hillsdale,204,25
7/21/2020,7/22/2020,Houghton,32,0
7/21/2020,7/22/2020,Huron,89,3
7/21/2020,7/22/2020,Ingham,1258,29
7/21/2020,7/22/2020,Ionia,206,5
7/21/2020,7/22/2020,Iosco,106,10
7/21/2020,7/22/2020,Iron,10,1
7/21/2020,7/22/2020,Isabella,162,8
7/21/2020,7/22/2020,Jackson,571,31
7/21/2020,7/22/2020,Kalamazoo,1253,73
7/21/2020,7/22/2020,Kalkaska,32,4
7/21/2020,7/22/2020,Kent,5872,146
7/21/2020,7/22/2020,Keweenaw,2,0
7/21/2020,7/22/2020,Lake,13,0
7/21/2020,7/22/2020,Lapeer,280,31
7/21/2020,7/22/2020,Leelanau,52,0
7/21/2020,7/22/2020,Lenawee,290,11
7/21/2020,7/22/2020,Livingston,547,27
7/21/2020,7/22/2020,Luce,3,0
7/21/2020,7/22/2020,MDOC,4117,68
7/21/2020,7/22/2020,Mackinac,10,0
7/21/2020,7/22/2020,Macomb,8183,899
7/21/2020,7/22/2020,Manistee,30,0
7/21/2020,7/22/2020,Marquette,99,11
7/21/2020,7/22/2020,Mason,82,0
7/21/2020,7/22/2020,Mecosta,41,2
7/21/2020,7/22/2020,Menominee,54,0
7/21/2020,7/22/2020,Midland,175,9
7/21/2020,7/22/2020,Missaukee,26,1
